super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,train_graph_forwards_cumulative,validation_graph_forwards_cumulative,mean_train_loss,mean_val_loss,best_mean_val_loss,cycle_seconds,train_loss_v1,val_loss_v1,train_loss_v2,val_loss_v2,train_loss_v3,val_loss_v3,train_loss_v4,val_loss_v4
16,"v4,v1,v2,v3",64,64,64,64,0.0011384368463041028,1.0182916820049286,0.9888792037963867,0.10025089397095144,4.264157178113237e-05,1.4659031629562378,0.003156428225338459,0.6785599589347839,0.0011923082638531923,0.7375615239143372,0.0001623693242436275,1.1911420822143555
17,"v4,v2,v1,v3",68,68,68,68,0.0007215056347149584,1.1782775819301605,0.9888792037963867,0.10078799608163536,0.0018216905882582068,1.8000736236572266,0.00020549203327391297,0.6856532692909241,5.5590312513231765e-06,0.7947885394096375,0.0008532808860763907,1.432594895362854
18,"v2,v1,v4,v3",72,72,72,72,0.0001276804835015355,1.3667388558387756,0.9888792037963867,0.10189554002135992,0.00012075268750777468,2.179297924041748,3.375794767634943e-05,0.698843240737915,0.00034723812132142484,0.8732795715332031,8.97317750059301e-06,1.7155346870422363
19,"v2,v4,v3,v1",76,76,76,76,0.00037182642063271487,1.632033720612526,0.9888792037963867,0.10221075592562556,0.0006518642185255885,2.696164608001709,2.2421856556320563e-05,0.7235433459281921,0.0005449343007057905,1.0009256601333618,0.0002680853067431599,2.107501268386841
20,"v2,v1,v4,v3",80,80,80,80,4.3522971509446506e-05,1.9535656571388245,0.9888792037963867,0.10077936085872352,4.361932224128395e-05,3.3044748306274414,2.561708060966339e-05,0.7623629570007324,9.277774370275438e-05,1.1724200248718262,1.2077739484084304e-05,2.575004816055298
21,"v3,v1,v2,v4",84,84,84,84,6.628909454775567e-05,2.1870314925909042,0.9888792037963867,0.1045492182020098,5.597811468760483e-05,3.7351884841918945,0.00012721528764814138,0.7967830300331116,1.2353911188256461e-05,1.305355191230774,6.960906466701999e-05,2.910799264907837
22,"v4,v2,v1,v3",88,88,88,88,8.638816677830619e-05,2.185572236776352,0.9888792037963867,0.10278820106759667,5.797362246084958e-05,3.725673198699951,0.0002595534606371075,0.8001629114151001,2.0916626453981735e-05,1.3079302310943604,7.1089575612859335e-06,2.908522605895996
23,"v4,v2,v3,v1",92,92,92,92,5.132800174578733e-05,2.248816594481468,0.9888792037963867,0.10500277997925878,1.4513316273223609e-05,3.8409574031829834,7.298909167730017e-06,0.8105596899986267,0.00017960165860131383,1.3449928760528564,3.898122940881876e-06,2.9987564086914062
24,"v2,v1,v4,v3",96,96,96,96,0.0001394359370010534,2.288419157266617,0.9888792037963867,0.1070786730851978,3.70341172128974e-06,3.913353681564331,0.00020890269661322236,0.8173646926879883,1.6200414393097162e-05,1.367940068244934,0.0003289372252766043,3.055018186569214
25,"v3,v2,v1,v4",100,100,100,100,5.140818509374867e-05,2.1901020109653473,0.9888792037963867,0.10332998307421803,1.6529766071471386e-05,3.726141929626465,0.00018539557640906423,0.8055018186569214,4.7371199229928607e-07,1.31373929977417,3.2336859021597775e-06,2.915024995803833
26,"v1,v3,v2,v4",104,104,104,104,2.0085838826844338e-05,2.111617088317871,0.9888792037963867,0.1023111050017178,6.638111244683387e-06,3.5779683589935303,2.8364675017655827e-06,0.7955584526062012,6.95723356329836e-05,1.2693276405334473,1.2964409279447864e-06,2.8036139011383057
27,"v2,v4,v3,v1",108,108,108,108,0.00011695227563279786,2.128513976931572,0.9888792037963867,0.10469211102463305,5.551966751227155e-06,3.617172956466675,0.00024331157328560948,0.7953943610191345,4.961983108842105e-07,1.274482011795044,0.0002184493641834706,2.8270065784454346
28,"v2,v1,v4,v3",112,112,112,112,4.652828133089315e-05,2.322133019566536,0.9888792037963867,0.10364362690597773,1.1505051588756032e-05,3.991403341293335,0.00012453511590138078,0.8178654313087463,4.878702020505443e-05,1.376133918762207,1.2859376283813617e-06,3.1031293869018555
29,"v2,v1,v3,v4",116,116,116,116,0.0001565461969903481,2.320919767022133,0.9888792037963867,0.10194848896935582,0.000334045646013692,3.989417314529419,0.00027746681007556617,0.8166558146476746,1.4221001947589684e-05,1.37679922580719,4.5132992454455234e-07,3.100806713104248
30,"v4,v3,v1,v2",120,120,120,120,6.05364091654792e-05,2.2710652351379395,0.9888792037963867,0.10215016384609044,0.00021525226475205272,3.8957576751708984,1.5069671235323767e-06,0.8092633485794067,1.6701644653949188e-06,1.3507136106491089,2.3716240320936777e-05,3.0285263061523438
