super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,train_graph_forwards_cumulative,validation_graph_forwards_cumulative,mean_train_loss,mean_val_loss,mean_val_macro_f1,best_mean_val_macro_f1,cycle_seconds,train_loss_v1,val_loss_v1,val_macro_f1_v1,val_accuracy_v1,train_loss_v2,val_loss_v2,val_macro_f1_v2,val_accuracy_v2,train_loss_v3,val_loss_v3,val_macro_f1_v3,val_accuracy_v3,train_loss_v4,val_loss_v4,val_macro_f1_v4,val_accuracy_v4
65,"v2,v4,v3,v1",260,260,260,260,0.003989767259554355,10.020755171775818,0.5904934927847774,0.6205921119753791,0.16231689392589033,0.000879129976965487,13.339255332946777,0.5979533606690185,0.5956937799043063,0.01467824075371027,7.567674160003662,0.5879071675704965,0.5861244019138756,0.0002975847164634615,8.930614471435547,0.5834796614312934,0.5813397129186603,0.00010411359107820317,10.245476722717285,0.592633781468301,0.5909090909090909
66,"v4,v2,v3,v1",264,264,264,264,0.004437561059603468,10.296753168106079,0.5885351103835791,0.6205921119753791,0.15519438590854406,0.00245478143915534,13.880876541137695,0.6000478493804061,0.5980861244019139,0.013231687247753143,7.653268814086914,0.5899168526236732,0.5885167464114832,0.0008760557975620031,9.096458435058594,0.576318407960199,0.5741626794258373,0.0011877197539433837,10.556408882141113,0.5878573315700382,0.5861244019138756
67,"v1,v2,v3,v4",268,268,268,268,0.0040225556483619584,10.898667931556702,0.5904304539531282,0.6205921119753791,0.1567245100159198,1.4883643416396808e-05,14.908904075622559,0.600902345279334,0.6004784688995215,0.014594209380447865,7.9630560874938965,0.5939785870602617,0.5933014354066986,0.0002382620150456205,9.506714820861816,0.5847208270736846,0.583732057416268,0.001242867554537952,11.215996742248535,0.5821200563992326,0.5813397129186603
68,"v3,v2,v4,v1",272,272,272,272,0.006053166740457527,10.525917887687683,0.595929068254351,0.6205921119753791,0.15683050500229,0.010316233150660992,14.050224304199219,0.6122272806103548,0.6100478468899522,0.013535893522202969,7.878001689910889,0.5997687901271757,0.5980861244019139,0.0002007799339480698,9.27248764038086,0.5834116502613312,0.5813397129186603,0.00015976035501807928,10.902957916259766,0.5883085520185419,0.5861244019138756
69,"v2,v4,v3,v1",276,276,276,276,0.0054822266720293555,10.230035781860352,0.6012452840191563,0.6205921119753791,0.15551607590168715,0.0035179529804736376,13.26395320892334,0.6171563727491588,0.6148325358851675,0.015594333410263062,7.8348236083984375,0.6022022822395957,0.6004784688995215,0.00021053083764854819,9.174544334411621,0.5903674210576297,0.5885167464114832,0.002606089459732175,10.646821975708008,0.595255060030241,0.5933014354066986
70,"v2,v1,v4,v3",280,280,280,280,0.004752996211209393,10.605408191680908,0.5947292729856704,0.6205921119753791,0.1558884810656309,5.5381595302606e-05,13.697253227233887,0.6078108941418293,0.6076555023923444,0.012085222639143467,8.12716007232666,0.6029802000408248,0.6028708133971292,0.003527910215780139,9.530033111572266,0.5916391753469967,0.5909090909090909,0.0033434703946113586,11.06718635559082,0.5764868224130307,0.5765550239234449
71,"v2,v1,v4,v3",284,284,284,284,0.003649525596301828,10.103948593139648,0.5951991415228279,0.6205921119753791,0.15691665303893387,5.060960029368289e-05,12.903160095214844,0.6077416012899884,0.6052631578947368,0.013916179537773132,7.826181411743164,0.594358679286828,0.5909090909090909,0.0004803842748515308,9.15975284576416,0.5867467610950357,0.583732057416268,0.00015092897228896618,10.526700019836426,0.5919495244194596,0.5885167464114832
72,"v3,v1,v2,v4",288,288,288,288,0.006351871463266434,10.208666682243347,0.5903988688955337,0.6205921119753791,0.16064578900113702,0.004452036693692207,13.00181770324707,0.6030477004732432,0.6004784688995215,0.019507799297571182,7.9442458152771,0.594358679286828,0.5909090909090909,0.00021369587921071798,9.247337341308594,0.5818779798737049,0.5789473684210527,0.001233953982591629,10.641265869140625,0.5823111159483586,0.5789473684210527
73,"v1,v2,v4,v3",292,292,292,292,0.0032369340951845516,10.524697542190552,0.5849347223250432,0.6205921119753791,0.15789580019190907,6.479643343482167e-05,13.426715850830078,0.5923805400124346,0.5909090909090909,0.012378877960145473,8.219572067260742,0.5882369458939948,0.5861244019138756,0.00019891862757503986,9.486083030700684,0.5714468959034215,0.569377990430622,0.0003051433595828712,10.966419219970703,0.5876745074903221,0.5861244019138756
74,"v1,v4,v3,v2",296,296,296,296,0.005791583789687138,10.143083810806274,0.5846001072791365,0.6205921119753791,0.1564262299798429,0.0038080140948295593,12.684688568115234,0.5855463814024336,0.583732057416268,0.013874255120754242,8.09233283996582,0.5908733795184177,0.5885167464114832,0.00039500833372585475,9.220426559448242,0.5809116951652472,0.5789473684210527,0.005089057609438896,10.5748872756958,0.5810689730304476,0.5789473684210527
75,"v2,v3,v4,v1",300,300,300,300,0.0030123860778985545,10.004034996032715,0.5841994443539874,0.6205921119753791,0.15529450797475874,0.00027071626391261816,12.457489013671875,0.5985622309120354,0.5956937799043063,0.011235480196774006,8.02990436553955,0.5820204676724856,0.5789473684210527,0.00015099887968972325,9.10274600982666,0.5744870537172734,0.5717703349282297,0.0003923489712178707,10.426000595092773,0.5817280251141552,0.5789473684210527
76,"v4,v1,v2,v3",304,304,304,304,0.0051525894668884575,10.081846475601196,0.5840170476743718,0.6205921119753791,0.15566547005437315,0.00023424605024047196,12.54135799407959,0.5954722641573853,0.5933014354066986,0.014604339376091957,8.117837905883789,0.5787638345788738,0.5765550239234449,0.005532723851501942,9.153797149658203,0.58097066270442,0.5789473684210527,0.00023904858971945941,10.514392852783203,0.580861429256808,0.5789473684210527
77,"v3,v4,v2,v1",308,308,308,308,0.00325668734330975,10.21731424331665,0.5889771727073708,0.6205921119753791,0.15517056779935956,0.0005854489863850176,12.718618392944336,0.5892574829025667,0.5885167464114832,0.011328872293233871,8.242003440856934,0.585207664672653,0.583732057416268,0.0010205204598605633,9.242219924926758,0.599025788045099,0.5980861244019139,9.190763375954702e-05,10.666415214538574,0.5824177552091644,0.5813397129186603
78,"v2,v3,v4,v1",312,312,312,312,0.0024997091422847006,10.288636922836304,0.5917744655803558,0.6205921119753791,0.15668984106741846,8.472202171105891e-05,12.835760116577148,0.5921449092565342,0.5909090909090909,0.00949220359325409,8.281696319580078,0.5924251979538925,0.5909090909090909,0.00015914696268737316,9.295757293701172,0.594774141841795,0.5933014354066986,0.00026276399148628116,10.741333961486816,0.587753613269202,0.5861244019138756
79,"v3,v1,v2,v4",316,316,316,316,0.00282356822208385,10.395696878433228,0.5932899216725054,0.6205921119753791,0.16392584284767509,8.840129885356873e-05,13.006415367126465,0.5995830738615046,0.5980861244019139,0.009255788289010525,8.332365036010742,0.5954764783990135,0.5933014354066986,0.001344675780273974,9.394214630126953,0.5903465211603015,0.5885167464114832,0.0006054075201973319,10.84979248046875,0.587753613269202,0.5861244019138756
80,"v2,v4,v1,v3",320,320,320,320,0.0031824902835069224,10.780986785888672,0.5923398936840257,0.6205921119753791,0.15788534888997674,0.002401921898126602,13.627960205078125,0.601041028781384,0.6004784688995215,0.009569039568305016,8.565817832946777,0.5943849548274572,0.5933014354066986,0.0004205983132123947,9.694608688354492,0.5893581706529685,0.5885167464114832,0.00033840135438367724,11.235560417175293,0.5845754204742931,0.583732057416268
81,"v4,v2,v1,v3",324,324,324,324,0.0024195222058551735,11.320396661758423,0.5879483883588544,0.6205921119753791,0.15662190690636635,3.33924253936857e-05,14.472517967224121,0.5931429187656945,0.5933014354066986,0.009482172317802906,8.904274940490723,0.5864504463519987,0.5861244019138756,0.00011493122292449698,10.106376647949219,0.5887383318277627,0.5885167464114832,4.7592857299605384e-05,11.798417091369629,0.5834618564899618,0.583732057416268
82,"v2,v3,v4,v1",328,328,328,328,0.002879672683775425,11.519057512283325,0.5915048614492628,0.6205921119753791,0.15596330189146101,0.00017696191207505763,14.793561935424805,0.6001268900215723,0.6004784688995215,0.009592763148248196,9.029460906982422,0.5887663597151881,0.5885167464114832,0.001678786356933415,10.253664016723633,0.5912063605001677,0.5909090909090909,7.017931784503162e-05,11.999543190002441,0.5859198355601233,0.5861244019138756
83,"v3,v2,v1,v4",332,332,332,332,0.0022693940409226343,11.603316068649292,0.5956495621778762,0.6205921119753791,0.1547753601334989,0.000614852353464812,14.919172286987305,0.6031237079798859,0.6028708133971292,0.008356231264770031,9.091619491577148,0.5969500947546879,0.5956937799043063,4.063009691890329e-05,10.340517044067383,0.5937717910777761,0.5933014354066986,6.586244853679091e-05,12.061955451965332,0.5887526548991554,0.5885167464114832
